number_customer_service_calls,number_customer_service_interactions,state,regional_economy,international_plan,total_intl_calls,voice_mail_plan,number_vmail_messages,account_length,last_renewal,discount,total_usage,number_service_outage,service_outage_reported,ad_spend,wifi_bundle,phone_bundle,churn
1,1,Arkansas,165.221,1.0,1.0,1.0,0.0,37.0,10.483333333333334,0.0534,1.2333333333333334,3,3.0,6.1467,0.0,0.0,0
2,2,Florida,1389.07,1.0,1.0,1.0,2.0,20.0,5.666666666666666,0.092,4.0,5,5.0,9.6069,0.0,0.0,0
1,2,Arizona,458.95,1.0,2.0,1.0,1.0,13.0,3.25,0.0502,5.633333333333334,11,11.0,12.366,0.0,0.0,0
1,2,Minnesota,446.5,1.0,4.0,1.0,0.0,24.5,2.8583333333333334,0.2153,0.4083333333333333,3,3.0,7.3683,0.0,0.0,0
2,2,Ohio,822.67,1.0,4.0,0.0,1.0,18.0,1.2,0.1497,2.1,3,3.0,8.9614,0.0,0.0,0
5,7,Wisconsin,401.792,0.0,1.0,1.0,6.0,41.42857142857143,0.6904761904761905,0.1515,1.380952380952381,3,3.0,8.3553,0.0,0.0,1
4,4,North Dakota,73.267,1.0,8.0,1.0,3.0,38.0,2.533333333333333,0.1334,2.533333333333333,5,5.0,9.344899999999999,0.0,0.0,0
2,2,Vermont,40.617,0.0,2.0,0.0,2.0,17.0,1.1333333333333333,0.0237,4.25,8,8.0,11.1476,0.0,0.0,1
2,2,West Virginia,95.588,0.0,1.0,0.0,2.0,3.0,0.45,0.1555,0.4,0,0.0,7.369,1.0,0.0,0
2,2,Kentucky,260.304,1.0,1.0,0.0,1.0,58.0,16.433333333333334,0.1277,13.533333333333333,26,26.0,17.9984,0.0,1.0,1
4,4,Delaware,87.525,0.0,0.0,1.0,3.0,36.0,4.8,0.1467,3.5999999999999996,4,4.0,10.3569,0.0,0.0,1
7,9,Tennessee,475.755,1.0,0.0,1.0,7.0,26.444444444444446,3.0851851851851855,0.0367,0.44074074074074077,2,2.0,7.4284,0.0,0.0,0
1,2,Iowa,231.108,0.0,2.0,0.0,1.0,28.0,8.866666666666667,0.0011,7.933333333333334,13,13.0,12.6571,0.0,0.0,1
6,6,Nevada,215.918,0.0,0.0,1.0,5.0,57.0,6.6499999999999995,0.1935,25.65,52,52.0,30.1342,0.0,1.0,1
3,4,New York,2053.18,0.0,1.0,0.0,0.0,23.25,3.4875000000000003,0.2082,8.137500000000001,15,15.0,14.7512,0.0,0.0,0
1,1,Tennessee,475.755,1.0,2.0,0.0,0.0,46.0,10.733333333333334,0.0026,8.433333333333334,9,9.0,12.7721,0.0,0.0,0
3,5,Alabama,277.817,1.0,4.0,1.0,3.0,14.399999999999999,2.6399999999999997,0.0631,2.3999999999999995,5,5.0,9.1694,0.0,0.0,0
2,3,Washington,725.514,0.0,1.0,0.0,2.0,16.666666666666664,2.4999999999999996,0.1037,0.5555555555555555,0,0.0,7.5236,0.0,0.0,0
4,4,Colorado,484.372,0.0,0.0,0.0,0.0,12.0,3.0,0.1782,0.4,1,1.0,7.3856,1.0,1.0,1
1,1,Mississippi,138.74,0.0,0.0,0.0,1.0,14.0,4.2,0.0745,5.366666666666667,8,8.0,12.0704,0.0,0.0,1
2,2,Mississippi,138.74,0.0,1.0,0.0,2.0,3.0,0.8,0.0433,0.6000000000000001,1,1.0,7.5763,0.0,0.0,0
3,3,New Mexico,122.115,1.0,1.0,1.0,1.0,51.0,5.95,0.0157,0.85,2,2.0,6.8057,0.0,0.0,1
1,2,Idaho,109.546,1.0,3.0,1.0,1.0,25.0,6.25,0.1948,5.833333333333334,13,13.0,11.279499999999999,0.0,0.0,0
2,2,Alaska,63.618,1.0,1.0,0.0,2.0,13.0,0.0,0.2238,0.43333333333333335,1,1.0,7.4082,1.0,1.0,0
1,3,Delaware,87.525,0.0,2.0,0.0,0.0,8.0,1.7333333333333334,0.1331,1.2,2,2.0,8.1591,1.0,1.0,1
1,1,Maryland,470.187,1.0,2.0,1.0,0.0,47.0,1.5666666666666667,0.0632,1.5666666666666667,3,3.0,8.4516,0.0,0.0,1
1,2,Louisiana,281.429,1.0,1.0,0.0,1.0,1.0,0.21666666666666667,0.2961,0.3,0,0.0,7.2813,1.0,0.0,0
1,3,Utah,248.176,1.0,2.0,1.0,1.0,18.0,5.1,0.0161,8.4,25,25.0,14.0703,0.0,0.0,1
2,2,Utah,248.176,0.0,0.0,0.0,1.0,14.0,2.566666666666667,0.1814,0.9333333333333333,2,2.0,7.8982,1.0,1.0,0
3,4,Tennessee,475.755,1.0,1.0,0.0,0.0,27.75,8.7875,0.242,3.2375000000000003,2,2.0,8.0335,0.0,0.0,1
3,4,Nevada,215.918,0.0,1.0,1.0,1.0,7.5,2.375,0.0775,0.25,0,0.0,7.2301,0.0,0.0,1
1,2,Vermont,40.617,1.0,1.0,0.0,1.0,24.0,5.6000000000000005,0.0717,5.2,12,12.0,10.9582,0.0,0.0,0
2,2,Washington,725.514,0.0,0.0,1.0,1.0,26.0,2.6,0.135,2.6,6,6.0,9.4931,0.0,0.0,0
1,1,Virginia,649.393,0.0,1.0,0.0,1.0,40.0,6.666666666666666,0.1337,4.0,9,9.0,9.6942,0.0,0.0,1
3,3,New York,2053.18,1.0,1.0,1.0,3.0,37.0,8.633333333333333,0.0256,20.96666666666667,31,31.0,24.4441,0.0,0.0,1
1,1,Missouri,389.931,0.0,0.0,0.0,1.0,42.0,1.4,0.1182,10.5,19,19.0,17.113,0.0,0.0,1
1,1,Maryland,470.187,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.2472,0.016666666666666666,0,0.0,7.0161,1.0,0.0,0
4,4,Delaware,87.525,0.0,0.0,0.0,3.0,58.0,0.0,0.0198,4.833333333333333,14,14.0,11.7088,0.0,1.0,1
2,2,Hawaii,98.219,0.0,0.0,0.0,0.0,8.0,0.8,0.211,3.6,9,9.0,10.439,1.0,1.0,0
1,1,South Carolina,295.88,0.0,1.0,1.0,1.0,24.0,3.2,0.1527,0.8,3,3.0,7.7656,0.0,0.0,1
1,1,Arizona,458.95,1.0,2.0,1.0,1.0,27.0,3.6,0.1157,7.65,12,12.0,14.496,0.0,0.0,1
1,2,Missouri,389.931,1.0,1.0,1.0,1.0,13.5,2.9250000000000003,0.1549,3.375,7,7.0,10.1948,0.0,0.0,0
1,3,Idaho,109.546,1.0,1.0,1.0,1.0,3.333333333333333,0.38888888888888884,0.2111,0.16666666666666666,0,0.0,7.1507000000000005,1.0,0.0,0
1,2,New Hampshire,105.414,1.0,3.0,1.0,0.0,16.5,3.3000000000000003,0.036,0.8250000000000001,1,1.0,7.7545,0.0,0.0,0
2,3,California,3598.103,1.0,1.0,0.0,1.0,8.0,2.0,0.2312,2.2666666666666666,2,2.0,9.1668,1.0,1.0,1
4,6,Michigan,620.696,1.0,1.0,0.0,1.0,2.6666666666666665,0.4888888888888888,0.1796,0.1333333333333333,0,0.0,7.1296,1.0,0.0,0
2,3,Tennessee,475.755,0.0,1.0,1.0,2.0,34.666666666666664,9.822222222222221,0.0231,7.51111111111111,23,23.0,11.8063,0.0,0.0,1
1,2,Nevada,215.918,0.0,1.0,1.0,1.0,23.5,5.875,0.1439,6.266666666666667,6,6.0,12.167300000000001,0.0,0.0,1
3,4,Hawaii,98.219,1.0,0.0,1.0,1.0,35.25,3.5250000000000004,0.0956,3.5250000000000004,7,7.0,10.3716,0.0,0.0,1
2,3,Alabama,277.817,1.0,4.0,1.0,1.0,1.3333333333333333,0.1333333333333333,0.104,0.02222222222222222,0,0.0,7.020300000000001,1.0,0.0,0
2,4,Pennsylvania,923.089,1.0,3.0,0.0,1.0,29.5,8.358333333333333,0.217,0.9833333333333333,2,2.0,5.9323,0.0,0.0,0
2,2,Kentucky,260.304,0.0,1.0,1.0,2.0,59.0,18.683333333333334,0.1855,5.8999999999999995,16,16.0,10.8231,0.0,1.0,0
1,2,California,3598.103,0.0,1.0,1.0,1.0,16.5,4.4,0.0776,1.375,1,1.0,8.345,0.0,0.0,0
2,3,New York,2053.18,1.0,1.0,1.0,1.0,24.666666666666664,2.8777777777777778,0.031,0.8222222222222222,2,2.0,7.7773,0.0,0.0,1
1,1,Kentucky,260.304,1.0,1.0,1.0,1.0,12.0,3.4000000000000004,0.1637,1.6,6,6.0,8.447,1.0,1.0,0
2,2,Alaska,63.618,0.0,1.0,1.0,1.0,43.0,10.75,0.0593,11.466666666666667,28,28.0,16.1081,0.0,0.0,0
1,2,South Dakota,67.571,0.0,1.0,1.0,1.0,21.0,4.8999999999999995,0.1849,4.199999999999999,11,11.0,10.9708,0.0,0.0,0
3,5,Alaska,63.618,0.0,0.0,1.0,2.0,2.4,0.4,0.1668,0.4,1,1.0,7.3786000000000005,1.0,0.0,0
2,3,North Dakota,73.267,1.0,4.0,1.0,1.0,7.333333333333333,1.5888888888888888,0.0757,1.222222222222222,2,2.0,8.1487,0.0,0.0,0
3,5,Nebraska,161.702,0.0,0.0,0.0,2.0,35.4,8.85,0.0654,5.8999999999999995,16,16.0,10.375399999999999,0.0,0.0,0
1,3,New York,2053.18,0.0,0.0,0.0,1.0,3.0,0.8,0.2035,1.35,1,1.0,8.3086,1.0,0.0,0
5,5,Ohio,822.67,0.0,1.0,1.0,5.0,7.0,1.8666666666666667,0.1094,0.23333333333333334,0,0.0,7.2177,0.0,0.0,0
2,2,West Virginia,95.588,0.0,0.0,1.0,2.0,31.0,5.683333333333334,0.193,1.0333333333333334,2,2.0,6.9648,0.0,0.0,0
1,3,Arkansas,165.221,0.0,0.0,0.0,0.0,1.3333333333333333,0.06666666666666665,0.1051,0.06666666666666665,0,0.0,7.0649999999999995,1.0,0.0,0
1,2,Iowa,231.108,1.0,1.0,0.0,0.0,3.5,0.9333333333333333,0.0168,0.11666666666666667,0,0.0,7.1152,0.0,0.0,0
6,6,Nebraska,161.702,0.0,1.0,0.0,3.0,57.0,4.75,0.1652,3.8,5,5.0,10.7106,0.0,0.0,1
2,3,Kentucky,260.304,1.0,1.0,1.0,2.0,26.0,0.43333333333333335,0.1341,4.333333333333334,13,13.0,11.1659,0.0,0.0,0
1,2,Rhode Island,71.402,0.0,1.0,0.0,0.0,5.5,0.9166666666666666,0.0469,1.1916666666666667,1,1.0,8.09,0.0,0.0,1
4,5,Alabama,277.817,1.0,2.0,1.0,4.0,27.200000000000003,4.08,0.1637,6.800000000000001,8,8.0,13.4429,0.0,0.0,0
1,5,New Jersey,745.422,1.0,1.0,1.0,0.0,1.2000000000000002,0.20000000000000004,0.1957,0.3400000000000001,0,0.0,7.3099,1.0,0.0,1
2,2,Missouri,389.931,0.0,0.0,1.0,2.0,53.0,0.8833333333333333,0.1663,8.833333333333332,18,18.0,15.1595,0.0,1.0,1
1,2,Colorado,484.372,1.0,1.0,0.0,1.0,14.0,1.8666666666666667,0.2459,0.23333333333333334,0,0.0,7.2145,1.0,1.0,0
2,2,Idaho,109.546,1.0,2.0,0.0,2.0,29.0,1.9333333333333333,0.143,4.833333333333333,6,6.0,11.4622,0.0,0.0,0
1,3,Nebraska,161.702,1.0,5.0,1.0,1.0,8.0,1.0666666666666667,0.0304,0.13333333333333333,1,1.0,7.1301000000000005,0.0,0.0,0
1,1,Alabama,277.817,0.0,0.0,0.0,1.0,46.0,9.966666666666667,0.1876,9.200000000000001,13,13.0,13.3575,0.0,0.0,0
1,1,Connecticut,321.845,0.0,1.0,1.0,1.0,4.0,0.06666666666666667,0.0427,1.4666666666666666,1,1.0,8.3478,0.0,0.0,0
7,7,Arizona,458.95,1.0,1.0,1.0,8.0,41.0,11.616666666666667,0.095,4.1,5,5.0,9.027000000000001,0.0,0.0,0
1,2,Oklahoma,240.534,1.0,1.0,1.0,1.0,20.5,4.1,0.1845,3.7583333333333333,3,3.0,10.656500000000001,0.0,0.0,0
1,3,Montana,65.015,1.0,1.0,1.0,0.0,10.0,2.6666666666666665,0.1741,1.5,6,6.0,8.4084,1.0,1.0,0
1,2,Vermont,40.617,1.0,2.0,0.0,1.0,8.0,2.4,0.0143,0.4,0,0.0,7.377,0.0,0.0,0
1,2,New York,2053.18,0.0,1.0,0.0,0.0,11.5,0.38333333333333336,0.0515,1.725,3,3.0,8.5928,0.0,0.0,0
4,5,Delaware,87.525,0.0,1.0,0.0,2.0,47.2,8.653333333333334,0.0724,7.866666666666667,21,21.0,12.522400000000001,0.0,0.0,0
4,4,Minnesota,446.5,0.0,1.0,1.0,5.0,6.0,1.1,0.2123,0.9,4,4.0,7.8343,1.0,1.0,0
1,1,Maryland,470.187,0.0,2.0,0.0,0.0,54.0,2.7,0.0434,7.2,17,17.0,13.6086,0.0,1.0,1
1,1,Delaware,87.525,1.0,1.0,1.0,1.0,7.0,1.9833333333333334,0.1688,0.11666666666666667,0,0.0,7.1099,1.0,1.0,1
1,3,Arizona,458.95,1.0,2.0,1.0,1.0,0.6666666666666666,0.21111111111111108,0.2943,0.07777777777777777,0,0.0,7.074199999999999,1.0,0.0,0
3,3,Texas,2355.96,0.0,0.0,0.0,2.0,56.0,2.8,0.1941,1.8666666666666667,4,4.0,8.7639,0.0,0.0,0
3,4,Tennessee,475.755,0.0,1.0,1.0,4.0,36.0,1.7999999999999998,0.1506,6.6,13,13.0,13.0338,0.0,0.0,0
1,1,Pennsylvania,923.089,1.0,1.0,1.0,1.0,20.0,2.6666666666666665,0.158,5.666666666666666,14,14.0,12.238199999999999,0.0,0.0,1
1,1,Arkansas,165.221,0.0,0.0,1.0,1.0,54.0,17.1,0.1208,10.8,17,17.0,14.9517,0.0,1.0,1
2,2,Georgia,755.698,1.0,3.0,0.0,2.0,2.0,0.36666666666666664,0.2211,0.6333333333333333,2,2.0,7.5837,1.0,0.0,0
1,1,New Hampshire,105.414,1.0,1.0,0.0,1.0,40.0,5.333333333333333,0.0024,2.0,2,2.0,7.923500000000001,0.0,0.0,1
1,2,Michigan,620.696,1.0,0.0,0.0,1.0,12.0,0.6000000000000001,0.236,0.8,0,0.0,7.787599999999999,1.0,1.0,0
1,1,Maine,84.497,1.0,1.0,1.0,0.0,60.0,8.0,0.2094,32.0,77,77.0,36.1372,0.0,1.0,1
2,3,Virginia,649.393,1.0,1.0,1.0,1.0,17.333333333333332,4.622222222222222,0.0654,5.199999999999999,14,14.0,11.9591,0.0,0.0,0
8,8,North Dakota,73.267,0.0,1.0,0.0,2.0,6.0,2.0,0.0906,1.9000000000000001,4,4.0,8.83,0.0,0.0,1
1,1,Indiana,455.75,0.0,1.0,1.0,1.0,20.0,1.0,0.0634,1.3333333333333333,6,6.0,8.2256,0.0,0.0,0
1,1,Connecticut,321.845,0.0,1.0,1.0,1.0,55.0,4.583333333333333,0.087,0.9166666666666666,2,2.0,7.8858999999999995,0.0,0.0,1
5,5,North Dakota,73.267,1.0,1.0,0.0,3.0,4.0,0.9333333333333333,0.0806,1.0,2,2.0,7.9199,0.0,0.0,0
1,2,Georgia,755.698,0.0,1.0,0.0,0.0,5.5,0.18333333333333332,0.2035,0.9166666666666666,1,1.0,7.878,1.0,1.0,0
1,6,Colorado,484.372,1.0,2.0,0.0,0.0,6.666666666666666,0.7777777777777777,0.1578,0.1111111111111111,1,1.0,7.109999999999999,1.0,1.0,0
1,1,Missouri,389.931,1.0,1.0,0.0,1.0,46.0,4.6000000000000005,0.2267,2.3000000000000003,5,5.0,9.1569,0.0,0.0,0
1,2,Alaska,63.618,0.0,1.0,1.0,1.0,9.0,0.8999999999999999,0.1835,0.6,2,2.0,7.5768,1.0,1.0,0
2,2,Wyoming,47.433,0.0,0.0,1.0,1.0,27.0,8.1,0.1928,4.05,7,7.0,8.9424,0.0,0.0,0
1,2,North Dakota,73.267,1.0,1.0,0.0,1.0,14.0,3.7333333333333334,0.1235,1.4,3,3.0,8.307,0.0,0.0,0
4,5,Missouri,389.931,1.0,1.0,0.0,3.0,36.800000000000004,9.200000000000001,0.1742,4.906666666666667,8,8.0,9.8245,0.0,0.0,0
3,3,Maryland,470.187,1.0,1.0,0.0,2.0,53.0,4.416666666666666,0.1436,11.483333333333333,22,22.0,17.762900000000002,0.0,1.0,1
1,1,New Jersey,745.422,1.0,1.0,0.0,0.0,14.0,2.3333333333333335,0.2266,2.3333333333333335,6,6.0,9.2136,1.0,1.0,0
7,7,Washington,725.514,0.0,2.0,0.0,1.0,12.0,0.8,0.1587,0.4,2,2.0,7.3819,0.0,0.0,0
2,2,North Carolina,730.072,0.0,0.0,1.0,2.0,44.0,9.533333333333333,0.0019,6.6,9,9.0,11.446,0.0,0.0,1
1,2,North Dakota,73.267,1.0,1.0,0.0,1.0,21.5,6.45,0.1425,1.7916666666666667,1,1.0,7.6404,0.0,0.0,0
1,2,Tennessee,475.755,0.0,1.0,0.0,1.0,7.5,0.75,0.2026,3.25,6,6.0,9.963899999999999,1.0,1.0,0
4,4,Rhode Island,71.402,0.0,0.0,1.0,4.0,46.0,5.366666666666667,0.0392,17.633333333333333,36,36.0,22.1774,0.0,1.0,1
1,1,Ohio,822.67,1.0,2.0,0.0,0.0,60.0,17.0,0.0563,19.0,41,41.0,22.7716,0.0,1.0,1
4,4,Mississippi,138.74,0.0,1.0,1.0,3.0,24.0,5.2,0.1308,0.8,0,0.0,6.7303,0.0,0.0,1
2,4,South Dakota,67.571,0.0,0.0,1.0,1.0,20.5,0.3416666666666667,0.1344,1.025,2,2.0,7.9384999999999994,0.0,0.0,0
2,5,Oregon,299.125,0.0,2.0,0.0,1.0,1.6,0.4266666666666667,0.1669,0.10666666666666667,0,0.0,7.1045,1.0,0.0,0
1,1,Illinois,1033.31,1.0,2.0,1.0,1.0,27.0,7.2,0.1358,2.7,4,4.0,8.443999999999999,0.0,0.0,0
5,6,Iowa,231.108,1.0,2.0,1.0,6.0,12.5,3.3333333333333335,0.0345,0.20833333333333334,1,1.0,7.1924,0.0,0.0,0
1,2,North Carolina,730.072,0.0,0.0,0.0,0.0,26.0,4.333333333333334,0.0749,0.8666666666666667,2,2.0,7.7856000000000005,0.0,0.0,0
2,4,Michigan,620.696,0.0,0.0,1.0,1.0,17.0,4.816666666666666,0.0065,3.683333333333333,4,4.0,10.3866,0.0,0.0,1
2,2,Illinois,1033.31,1.0,2.0,1.0,1.0,4.0,0.13333333333333333,0.0906,0.06666666666666667,0,0.0,7.064,0.0,0.0,0
2,3,Massachusetts,688.392,0.0,1.0,0.0,0.0,4.666666666666666,0.23333333333333328,0.1388,0.07777777777777777,1,1.0,7.0715,1.0,0.0,0
1,1,Louisiana,281.429,1.0,1.0,0.0,1.0,25.0,1.25,0.1256,4.166666666666667,10,10.0,10.815000000000001,0.0,0.0,0
3,4,Ohio,822.67,0.0,0.0,1.0,1.0,6.0,1.4000000000000001,0.1773,0.6000000000000001,1,1.0,7.5585,1.0,1.0,0
2,2,Louisiana,281.429,1.0,4.0,0.0,0.0,28.0,5.133333333333334,0.2002,1.4,2,2.0,7.2928999999999995,0.0,0.0,0
1,1,Alaska,63.618,0.0,0.0,1.0,1.0,40.0,12.0,0.2029,4.0,5,5.0,8.9282,0.0,0.0,1
1,1,Vermont,40.617,0.0,0.0,0.0,0.0,26.0,6.5,0.0735,1.7333333333333334,0,0.0,7.6357,0.0,0.0,0
1,4,Arizona,458.95,0.0,0.0,0.0,1.0,5.25,0.875,0.1878,0.6124999999999999,0,0.0,7.5761,1.0,0.0,0
2,3,Maine,84.497,0.0,0.0,0.0,1.0,31.333333333333332,5.7444444444444445,0.1619,8.355555555555556,15,15.0,14.148,0.0,0.0,0
3,3,Wyoming,47.433,1.0,1.0,1.0,2.0,21.0,1.75,0.1655,3.15,3,3.0,9.8463,0.0,0.0,1
1,1,South Dakota,67.571,0.0,1.0,1.0,0.0,50.0,2.5,0.0095,15.833333333333334,24,24.0,22.4175,0.0,0.0,1
4,5,Pennsylvania,923.089,1.0,1.0,1.0,3.0,5.6000000000000005,1.2133333333333334,0.0964,0.4666666666666667,0,0.0,7.4554,0.0,0.0,0
1,2,North Carolina,730.072,0.0,1.0,1.0,1.0,25.5,1.7,0.188,4.25,17,17.0,10.9704,0.0,0.0,1
1,2,Iowa,231.108,0.0,1.0,0.0,1.0,23.5,2.7416666666666667,0.2215,1.175,3,3.0,8.122399999999999,0.0,0.0,0
2,2,Maryland,470.187,1.0,1.0,1.0,1.0,28.0,7.466666666666667,0.1472,6.066666666666666,21,21.0,11.8859,0.0,0.0,0
2,2,Ohio,822.67,0.0,1.0,1.0,2.0,53.0,9.716666666666667,0.037,10.6,23,23.0,15.298,0.0,1.0,1
4,6,Texas,2355.96,1.0,2.0,1.0,2.0,10.0,1.0,0.1633,1.0,6,6.0,7.9259,1.0,1.0,0
2,3,Nevada,215.918,0.0,0.0,1.0,1.0,30.666666666666664,0.5111111111111111,0.1401,0.5111111111111111,3,3.0,7.4801,0.0,0.0,1
3,4,New York,2053.18,1.0,0.0,0.0,2.0,25.5,6.8,0.1988,12.325,29,29.0,17.9401,0.0,0.0,0
2,3,Maine,84.497,0.0,1.0,1.0,1.0,13.333333333333332,0.6666666666666666,0.1826,0.8888888888888888,2,2.0,7.8113,1.0,1.0,0
1,2,Tennessee,475.755,0.0,1.0,1.0,1.0,23.5,7.05,0.0515,1.175,3,3.0,7.1434999999999995,0.0,0.0,0
1,4,New Jersey,745.422,0.0,1.0,0.0,0.0,9.0,2.25,0.1019,1.05,2,2.0,7.9626,0.0,0.0,0
1,3,West Virginia,95.588,1.0,1.0,1.0,0.0,7.0,1.05,0.1375,3.5,7,7.0,10.2683,1.0,1.0,1
1,3,Washington,725.514,1.0,2.0,1.0,1.0,0.6666666666666666,0.01111111111111111,0.3081,0.04444444444444444,0,0.0,7.0428999999999995,1.0,0.0,1
3,3,Maryland,470.187,0.0,1.0,0.0,2.0,48.0,0.0,0.1573,0.8,2,2.0,7.7651,0.0,0.0,1
2,2,Wisconsin,401.792,0.0,0.0,0.0,0.0,46.0,6.9,0.1812,3.066666666666667,5,5.0,9.0088,0.0,0.0,1
3,4,Nebraska,161.702,1.0,4.0,1.0,3.0,33.75,9.5625,0.1475,3.9375,7,7.0,8.7278,0.0,0.0,0
4,5,Idaho,109.546,1.0,2.0,1.0,3.0,4.0,1.0666666666666667,0.1229,0.13333333333333333,0,0.0,7.121700000000001,1.0,0.0,0
3,3,Rhode Island,71.402,1.0,5.0,1.0,2.0,18.0,4.5,0.05,1.7999999999999998,7,7.0,8.7654,0.0,0.0,0
5,5,Oregon,299.125,1.0,2.0,0.0,2.0,34.0,7.933333333333334,0.2198,1.1333333333333333,4,4.0,7.0282,0.0,0.0,1
5,5,Kentucky,260.304,1.0,1.0,0.0,4.0,10.0,1.8333333333333333,0.1288,0.3333333333333333,1,1.0,7.3248,0.0,0.0,0
1,1,Wisconsin,401.792,0.0,1.0,0.0,1.0,32.0,0.5333333333333333,0.0886,3.7333333333333334,5,5.0,10.594000000000001,0.0,0.0,0
1,2,Tennessee,475.755,0.0,3.0,1.0,0.0,21.5,2.8666666666666667,0.1371,2.5083333333333333,4,4.0,9.3585,0.0,0.0,1
2,3,Oregon,299.125,1.0,0.0,1.0,0.0,20.666666666666664,6.544444444444443,0.1082,3.0999999999999996,2,2.0,9.0204,0.0,0.0,0
2,5,Kansas,210.67,0.0,0.0,0.0,1.0,22.400000000000002,6.720000000000001,0.099,1.12,2,2.0,7.0642,0.0,0.0,0
1,1,Washington,725.514,1.0,1.0,0.0,1.0,26.0,0.43333333333333335,0.1983,5.2,8,8.0,11.8706,0.0,0.0,1
3,4,Oregon,299.125,0.0,1.0,0.0,2.0,38.25,10.2,0.1076,5.1,11,11.0,9.6119,0.0,0.0,0
2,3,Massachusetts,688.392,1.0,3.0,1.0,2.0,21.333333333333332,4.266666666666666,0.0082,3.5555555555555554,11,11.0,10.3393,0.0,0.0,1
2,2,Kansas,210.67,1.0,1.0,1.0,2.0,7.0,1.75,0.2286,0.11666666666666667,0,0.0,7.106199999999999,1.0,1.0,1
1,1,Pennsylvania,923.089,0.0,0.0,1.0,1.0,35.0,0.5833333333333334,0.1146,5.25,12,12.0,11.762,0.0,0.0,0
1,3,Illinois,1033.31,1.0,1.0,1.0,1.0,3.6666666666666665,0.12222222222222222,0.0346,0.18333333333333332,0,0.0,7.1756,0.0,0.0,0
1,2,Texas,2355.96,1.0,1.0,0.0,0.0,16.5,0.275,0.1348,1.9250000000000003,7,7.0,8.7897,0.0,0.0,0
5,5,Kentucky,260.304,1.0,8.0,0.0,3.0,31.0,4.65,0.181,2.5833333333333335,5,5.0,9.4561,0.0,0.0,0
1,2,New Jersey,745.422,0.0,0.0,1.0,0.0,11.5,2.4916666666666667,0.2271,0.5750000000000001,0,0.0,7.5603,1.0,1.0,1
5,6,Michigan,620.696,0.0,2.0,1.0,4.0,23.333333333333336,4.277777777777779,0.186,0.7777777777777779,1,1.0,7.7186,0.0,0.0,0
1,2,Alaska,63.618,0.0,0.0,0.0,0.0,6.5,0.325,0.0463,2.166666666666667,4,4.0,9.0862,0.0,0.0,0
1,2,Illinois,1033.31,1.0,1.0,1.0,1.0,25.0,4.583333333333334,0.2455,2.0833333333333335,8,8.0,8.981,0.0,0.0,0
3,3,North Carolina,730.072,0.0,2.0,1.0,3.0,25.0,2.916666666666667,0.1262,2.916666666666667,10,10.0,9.7509,0.0,0.0,1
3,3,Nevada,215.918,0.0,1.0,1.0,1.0,42.0,11.2,0.0173,0.7,1,1.0,5.679,0.0,0.0,1
1,1,Connecticut,321.845,0.0,1.0,1.0,1.0,28.0,3.7333333333333334,0.1792,7.466666666666667,8,8.0,13.7637,0.0,0.0,1
3,3,Wyoming,47.433,0.0,2.0,1.0,3.0,4.0,1.2666666666666666,0.1512,0.3333333333333333,2,2.0,7.3296,1.0,0.0,1
2,5,Delaware,87.525,1.0,1.0,0.0,2.0,5.6000000000000005,1.5866666666666667,0.2335,1.7733333333333334,1,1.0,8.7468,1.0,1.0,0
1,2,Oklahoma,240.534,1.0,2.0,1.0,1.0,22.0,2.5666666666666664,0.2174,1.4666666666666666,3,3.0,8.4204,0.0,0.0,1
1,1,Wyoming,47.433,0.0,1.0,1.0,1.0,2.0,0.03333333333333333,0.1402,0.13333333333333333,0,0.0,7.1203,1.0,0.0,0
2,3,Louisiana,281.429,1.0,3.0,0.0,2.0,40.0,8.0,0.1795,22.0,52,52.0,26.6309,0.0,1.0,1
3,4,Maine,84.497,0.0,0.0,1.0,1.0,8.25,1.6500000000000001,0.0861,1.7875,3,3.0,8.6321,0.0,0.0,0
4,4,Nevada,215.918,1.0,13.0,1.0,2.0,22.0,0.7333333333333333,0.2172,1.4666666666666666,5,5.0,8.389,0.0,0.0,1
6,6,South Carolina,295.88,1.0,3.0,0.0,2.0,20.0,6.333333333333333,0.1807,2.0,4,4.0,7.8178,0.0,0.0,0
1,2,California,3598.103,1.0,0.0,0.0,1.0,25.0,2.5,0.0294,10.833333333333334,23,23.0,17.0476,0.0,0.0,0
1,2,Delaware,87.525,0.0,2.0,1.0,1.0,28.0,4.2,0.0453,4.2,8,8.0,11.1414,0.0,0.0,1
1,4,Mississippi,138.74,0.0,0.0,1.0,1.0,4.5,1.125,0.0366,0.22499999999999998,0,0.0,7.2065,0.0,0.0,0
2,2,New Hampshire,105.414,1.0,1.0,1.0,1.0,32.0,5.866666666666666,0.2373,0.5333333333333333,0,0.0,6.516,0.0,0.0,0
4,4,Nebraska,161.702,1.0,0.0,0.0,3.0,21.0,1.75,0.1805,3.5,7,7.0,10.347000000000001,0.0,0.0,0
2,2,Vermont,40.617,1.0,1.0,0.0,2.0,2.0,0.5333333333333333,0.2434,1.7333333333333334,6,5.0,8.695,1.0,0.0,0
1,2,North Dakota,73.267,1.0,2.0,1.0,1.0,20.5,1.3666666666666667,0.0621,1.3666666666666667,1,1.0,8.2405,0.0,0.0,0
